Year,Week,State,Area,Location,Total_Kes,Duration_of_Outbreak_in_day
2014,11,Selangor,Gombak,Rumah Kedai Bt Caves Centre Point,6,37
2014,11,Selangor,Hulu Langat,Jalan Prima Saujana 2 Taman Prima Saujana,6,36
2014,11,Kelantan,Kota Bharu,Sri Kedeper,7,36
2014,11,Selangor,Hulu Langat,Jalan Indah 1-11 Taman Cheras Indah,7,35
2014,11,Selangor,Hulu Langat,Kem Pga Batu 7 Cheras,8,35
2014,11,Selangor,Petaling,Ss 25,4,35
2014,11,Selangor,Hulu Langat,Jalan Kesuma 7/8-16 Bandar Tasik Kesuma,11,34
2014,11,Selangor,Hulu Langat,Appt Vista Bandar Sri Putra,4,34
2014,11,Selangor,Petaling,Seksyen 11 Teres D,6,33
2014,11,Selangor,Petaling,Pjs 2D Taman Medan,5,33
2014,11,Selangor,Petaling,Ss 14/5,6,33
2014,11,WPKL,Kepong,Taman Tasik Indah (Jalan Tasik Indah 1-7),19,33
2014,11,Selangor,Hulu Langat,Jalan Mutiara Taman Sri Nanding,6,32
2014,11,Melaka,Melaka Tengah,Taman Kerjasama,7,32
2014,11,Selangor,Hulu Langat,Appt Taman Tenaga,8,31
2014,11,Kelantan,Kota Bharu,Wakaf Sri Paduka,9,31
2014,12,Selangor,Petaling,"Pjs 8 Mentari Court 1 (Blok A, B, C,D)",194,279
2014,12,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),222,258
2014,12,Selangor,Petaling,Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35),177,170
2014,12,Selangor,Petaling,Pju 5 Seksyen  6,106,158
2014,12,Selangor,Petaling,Seksyen 7 Pangsapuri Kristal,42,132
2014,12,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",30,119
2014,12,Selangor,Hulu Langat,Jalan Puncak 3 Taman Puncak Saujana,27,118
2014,12,Selangor,Petaling,Seksyen 7 Pangsapuri Baiduri,24,117
2014,12,Selangor,Hulu Langat,Jalan 7/5 Seksyen 7 Bandar Baru Bangi,31,114
2014,12,Selangor,Petaling,Ss 2 (Selatan),33,107
2014,12,Selangor,Petaling,Ss 3,41,104
2014,12,Selangor,Petaling,"Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",43,102
2014,12,Selangor,Petaling,"Taman Puchong Utama 7,(Court 1)",33,94
2014,12,Selangor,Petaling,Pju 1A Ara Damansara,25,83
2014,12,Selangor,Petaling,Taman Lestari Perdana (Pangsapuri Seri Indah),17,83
2014,12,N. Sembilan,Seremban,Park Avenue,18,81
2014,12,Selangor,Petaling,Bandar Kinrara Bk 6F ( Apartment Enggang),11,74
2014,12,Selangor,Klang,Pandamaran Jaya Jalan 79,3,72
2014,12,N. Sembilan,Seremban,Taman Desa Anggerik,12,71
2014,12,Selangor,Hulu Langat,Jalan Tps 2 Taman Pelangi Semenyih,18,66
2014,12,Selangor,Petaling,Pjs 9 ( Teres 9/2 - Pjs 9/30 ),14,66
2014,12,Selangor,Hulu Langat,Apartment Taman Prima Cempaka,15,65
2014,12,Selangor,Hulu Langat,Kuis,12,62
2014,12,Selangor,Hulu Langat,Blokl 34-L40 Pandan Jaya,9,59
2014,12,Selangor,Gombak,Selayang Baru 18,11,58
2014,12,Selangor,Hulu Langat,"Jalan Dayang 8,22,24,28,30- 58/8 Bandar Mahkota Cheras",9,58
2014,12,Selangor,Petaling,Taman Puchong Perdana (Vista Millennium),9,58
2014,12,Selangor,Hulu Langat,Jln Kesuma 7/1-7 Bandar Tasik Kesuma,20,56
2014,12,Selangor,Hulu Langat,Pangsapuri Cheras Utama,15,56
2014,12,Selangor,Gombak,Tmn Sri Putra (Zon 1),11,55
2014,12,Selangor,Petaling,Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51),11,55
2014,12,Selangor,Petaling,Pju 1 Kg Cempaka,10,55
2014,12,Selangor,Hulu Langat,Apartment Taman Perkasa Hulu Langat,16,54
2014,12,Selangor,Gombak,Oc 8,8,53
2014,12,Selangor,Hulu Langat,Jalan Bm 11-27 Taman Bukit Mewah,12,53
2014,12,Selangor,Gombak,Bandar Country Homes Fasa 4 Zon 4,15,52
2014,12,Selangor,Hulu Langat,Jalan 3/6 Seksyen 3 Bandar Baru Bangi,10,51
2014,12,N. Sembilan,Seremban,Vision Homes,20,49
2014,12,Selangor,Hulu Langat,"Jalan Wawasan 2/1- 2/8,2/10&2/12 Bandar Baru Ampang",6,46
2014,12,Kelantan,Kota Bharu,Telok Baru,6,45
2014,12,Selangor,Klang,Bandar Botanik (Pangsapuri Palma),11,45
2014,12,Selangor,Gombak,Rumah Kedai Bt Caves Centre Point,8,44
2014,12,Selangor,Klang,B.B.T Jln Batu Nilam 13,6,44
2014,12,Selangor,Petaling,Bandar Sunway (Palm Ville Condo),7,44
2014,12,Selangor,Hulu Langat,Jalan Indah 1-11 Taman Cheras Indah,8,42
2014,12,Selangor,Klang,Appartment Klang Villa,8,42
2014,12,Selangor,Hulu Langat,Kem Pga Batu 7 Cheras,8,41
2014,12,Selangor,Hulu Langat,Taman Alam Jaya,6,38
2014,12,Selangor,Hulu Langat,Appt Taman Tenaga,11,38
2014,12,WPKL,Lembah Pantai,"Taman Oug (Jalan Hujan Batu, 1-3)",7,36
2014,12,Selangor,Hulu Langat,Apartment D'Tinggian Suasana Bandar Tun Hussein Onn,4,35
2014,12,Perak,Kinta,K/B Ampang,10,34
2014,12,Selangor,Hulu Langat,Jalan Kesuma 5/1 Seksyen 5 Bandar Tasik Kesuma,4,34
2014,12,Selangor,Petaling,Ss 18/3,4,34
2014,12,Selangor,Seremban,Taman Desa Orkid,4,34
2014,12,Kelantan,Kota Bharu,Wakaf Mek Zainab,12,34
2014,12,Selangor,Gombak,Kip Sg Buluh,8,33
2014,12,Selangor,Petaling,Seksyen 7 Shah Alam Flat D (Blok 52 - Blok 58),6,33
2014,12,Perak,Kinta,K/B Pasir Pinji,9,32
2014,12,N. Sembilan,Seremban,Taman Bandar Ekar,6,32
2014,12,Johor,Johor Bharu,Tmn Tan Sri Yaacob_Jln Putra,4,32
2014,12,Selangor,Hulu Langat,Jalan Bm 6/C Bandar Bukit Mahkota,7,31
2014,13,Selangor,Petaling,"Pjs 8 Mentari Court  1        (Blok A, B, C,D)",208,286
2014,13,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),223,265
2014,13,Selangor,Petaling,Pjs 9 Lagoon Perdana,103,186
2014,13,Selangor,Petaling,Pju 5 Seksyen  6,108,165
2014,13,Selangor,Petaling,Seksyen 7 Pangsapuri Kristal,45,139
2014,13,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",38,126
2014,13,Selangor,Hulu Langat,Jalan 7/5 Seksyen 7 Bandar Baru Bangi,32,122
2014,13,Selangor,Petaling,Taman Kinrara 3                       ( Vista Lavender ),75,117
2014,13,Selangor,Petaling,"Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",45,109
2014,13,Selangor,Petaling,"Taman Puchong Utama 7,(Court 1)",36,101
2014,13,Selangor,Petaling,Taman  Serdang  Perdana        ( South City Condo ),23,97
2014,13,Selangor,Petaling,Pju 3 (Riana Green Condo),26,95
2014,13,Selangor,Petaling,Pju 1A Ara Damansara,26,90
2014,13,Selangor,Petaling,Taman Lestari Perdana (Pangsapuri Seri Indah),19,90
2014,13,Selangor,Petaling,Seksyen U2 Teres C,17,81
2014,13,N. Sembilan,Seremban,Taman Desa Anggerik,12,78
2014,13,Selangor,Hulu Langat,Apartment Taman Prima Cempaka,17,72
2014,13,Selangor,Gombak,Selayang Baru  18,11,65
2014,13,Selangor,Hulu Langat,Pangsapuri Cheras Utama,15,63
2014,13,Selangor,Gombak,Tmn Sri Putra (Zon 1),13,62
2014,13,Selangor,Petaling,Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51),13,62
2014,13,Selangor,Hulu Langat,Apartment Taman Perkasa Hulu Langat,20,61
2014,13,Selangor,Gombak,Bandar  Country Homes Fasa 4 Zon 4,15,59
2014,13,Selangor,Hulu Langat,Jalan 3/6 Seksyen 3 Bandar Baru Bangi,10,58
2014,13,N. Sembilan,Seremban,Vision Homes,21,56
2014,13,Selangor,Petaling,Bandar Puchong Jaya  (Sri Cempaka),12,54
2014,13,Selangor,Gombak,Rumah Kedai Bt Caves Centre Point,10,51
2014,13,Selangor,Klang,B.B.T Jln Batu Nilam  13,6,51
2014,13,Selangor,Petaling,Bandar Sunway (Palm Ville Condo),9,51
2014,13,Selangor,Hulu Langat,Jalan Indah 1-11 Taman Cheras Indah,8,49
2014,13,Selangor,Klang,Appartment Klang Villa,9,49
2014,13,Selangor,Hulu Langat,Taman Alam Jaya,7,45
2014,13,Selangor,Hulu Langat,Appt Taman Tenaga,11,45
2014,13,Selangor,Hulu Langat,Jalan Kesuma 5/1 Seksyen 5 Bandar Tasik Kesuma,5,41
2014,13,Selangor,Petaling,Pjs 3 Flat Taman Sri Manja,5,41
2014,13,Selangor,Gombak,Kip Sg Buluh,8,40
2014,13,Selangor,Petaling,Seksyen 7 Shah Alam Flat D (Blok 52 - Blok 58),9,40
2014,13,Perak,Kinta,K/B Pasir Pinji,9,39
2014,13,WPKL,Lembah Pantai,Taman Oug  (Jalan Hujan Gerimis),6,36
2014,13,Selangor,Petaling,Seksyen U12 Apt Sri Dahlia,6,35
2014,13,Selangor,Petaling,Pju 3 Apartment Permai,12,35
2014,13,Selangor,Petaling,Taman Pinggiran Usj 2 (Teres),5,35
2014,13,WPKL,Lembah Pantai,"Ppr Kg Muhibbah             (Blok A,B,C,D)",7,35
2014,13,Perak,Kinta,Kg Simee,10,34
2014,13,Selangor,Gombak,Bdr Tasik Puteri Fasa 7A     (Zon 2),15,33
2014,13,Selangor,Petaling,Seksyen 20 Flat Pkns A      (Blok 1 - Blok 4),4,33
2014,13,N. Sembilan,Seremban,Persada Damai Enstek,8,33
2014,13,Kelantan,Kota Bharu,Panchur,11,33
2014,13,Selangor,Gombak,Bandar Tasik Puteri Gv12,11,32
2014,13,Selangor,Hulu Langat,Batu 12 1/2 Jalan Cheras-Kajang,6,32
2014,13,Selangor,Hulu Langat,Hostel Gmi Bangi,11,32
2014,13,Selangor,Hulu Langat,Jalan Tps 4/1-4/9 Taman Pelangi Semenyih,5,32
2014,13,Kelantan,Kota Bharu,Jalan Kelochor,8,32
2014,13,Selangor,Petaling,Pjs 8 Apartment Damai,5,31
2014,13,Selangor,Petaling,Seksyen 2 Shah Alam,7,31
2014,13,Kelantan,Kota Bharu,Kuarter Sm. Tg Faris,8,31
2014,14,Selangor,Petaling,"Pjs 8 Mentari Court  1       (Blok A, B, C,D)",221,293
2014,14,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),223,272
2014,14,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",41,133
2014,14,Selangor,Petaling,Seksyen 7 Pangsapuri Baiduri,26,131
2014,14,Selangor,Petaling,"Taman Kinrara 3 ( Vista Lavender
)",76,124
2014,14,Selangor,Petaling,Taman Lestari Perdana (Pangsapuri Seri Indah),20,97
2014,14,Selangor,Petaling,Pjs 2C Flat Taman Medan Cahaya,25,93
2014,14,Selangor,Hulu Langat,Kuis,16,76
2014,14,Selangor,Petaling,Taman Puchong Perdana (Vista Millennium),10,72
2014,14,Selangor,Petaling,Seksyen 7 Shah Alam Flat C (Blok 44 - Blok 51),28,69
2014,14,Selangor,Hulu Langat,Apartment Taman Perkasa Hulu Langat,24,68
2014,14,Selangor,Hulu Langat,Jalan  Bm 11-27 Taman Bukit Mewah,14,67
2014,14,N. Sembilan,Seremban,Vision Homes,23,63
2014,14,Selangor,Gombak,Rumah Kedai Batu Caves Centre Point,13,58
2014,14,Selangor,Gombak,Tmn Desa Jaya Zon 5,8,57
2014,14,Selangor,Hulu Langat,Taman Alam Jaya,8,52
2014,14,Selangor,Petaling,Pjs 3 Flat Taman Sri Manja,8,48
2014,14,Selangor,Gombak,Bandar Tasik Puteri Fasa 7A (Zon 2),17,47
2014,14,Selangor,Gombak,Flat Prima Selayang,7,46
2014,14,Selangor,Petaling,Seksyen U16 Bukit Subang Teres B,13,46
2014,14,Selangor,Petaling,"Pju 3 Kondo Palm Spring 2 (Blok D, E,& F)",7,46
2014,14,Selangor,Gombak,Bandar Tasik Puteri Gv 5,11,43
2014,14,Selangor,Hulu Langat,Grandner Tower Pandan Indah,9,43
2014,14,WPKL,Lembah Pantai,Taman Oug (Jalan Hujan Gerimis),7,43
2014,14,Selangor,Petaling,Bandar Puteri 7 (Teres),9,41
2014,14,Selangor,Petaling,Seksyen 20 Flat Pkns A     (Blok 1 - Blok 4),6,40
2014,14,N. Sembilan,Seremban,Persada Damai Enstek,8,40
2014,14,Kelantan,Kota Bharu,Panchur,11,40
2014,14,Selangor,Hulu Langat,Hostel Gmi Bangi,18,39
2014,14,Selangor,Petaling,Seksyen 27 Flat J,6,38
2014,14,Selangor,Petaling,Pjs 8 Apartment Damai,6,38
2014,14,Selangor,Petaling,Seksyen 13 (Apartment Perdana),7,36
2014,14,Selangor,Gombak,Rawang Perdana 8 Zon 2,5,34
2014,14,P. Pinang,Seberang Perai Tengah,Taman Desa Damai,14,34
2014,14,WPKL,Lembah Pantai,Flat Taman Gembira,4,33
2014,14,Selangor,Hulu Langat,Apartment Taman Cheras Prima,6,32
2014,14,Selangor,Gombak,Au 3 Tmn Keramat Zon 6 (Flat),5,31
2014,14,Selangor,Petaling,Seksyen U10 Uitm Puncak Perdana,6,31
2014,15,Selangor,Petaling,"Pjs 8 Mentari Court  1        (Blok A, B, C,D)",225,300
2014,15,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),227,279
2014,15,Selangor,Petaling,Seksyen 7E B Pusat  Komersial (Jalan Aa7/Aa & Ac7/Ac & Jalan U7/U - Z7/Z),80,198
2014,15,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",48,140
2014,15,Selangor,Petaling,Taman Kinrara 3 ( Vista Lavender ),79,131
2014,15,Selangor,Petaling,"Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",48,123
2014,15,Selangor,Petaling,Taman Serdang Perdana          ( South City Condo ),28,111
2014,15,Selangor,Petaling,Pjs 2C Flat Taman Medan Cahaya,28,100
2014,15,Selangor,Hulu Langat,Kuis,20,83
2014,15,Selangor,Petaling,Taman Puchong Perdana (Vista Millennium),11,79
2014,15,Selangor,Hulu Langat,Pangsapuri Cheras Utama,18,77
2014,15,Selangor,Petaling,Seksyen 7 Shah Alam Flat C (Blok 44 - Blok 51),30,76
2014,15,Selangor,Hulu Langat,Apartment Taman Perkasa Hulu Langat,25,75
2014,15,Selangor,Hulu Langat,Jalan  Bm 11-27 Taman Bukit Mewah,16,74
2014,15,N. Sembilan,Seremban,Vision Homes,23,70
2014,15,Selangor,Petaling,Seksyen 24 Flat Pkns G    (Blok 43-61 ),10,69
2014,15,Selangor,Gombak,Rumah Kedai Batu Caves Centre Point,15,65
2014,15,Selangor,Hulu Langat,Taman Alam Jaya,8,59
2014,15,Selangor,Gombak,Bandar Tasik Puteri Fasa 7A (Zon 2),18,54
2014,15,Selangor,Gombak,Flat Prima Selayang,10,53
2014,15,Selangor,Petaling,"Pju 3 Kondo Palm Spring 2 (Blok D, E,& F)",11,53
2014,15,Selangor,Petaling,"Pju 10 Apartment  Idaman 2     ( Blok E,F,G,O,P,Q,R,S )",11,52
2014,15,Selangor,Gombak,Bandar Tasik Puteri Gv 5,11,50
2014,15,Selangor,Hulu Langat,Grandner Tower Pandan Indah,10,50
2014,15,Selangor,Petaling,Seksyen U12 Apartment  Sri Dahlia,14,49
2014,15,Selangor,Petaling,Bandar Puteri 7 (Teres),15,48
2014,15,Selangor,Petaling,Seksyen 20 Flat Pkns A      (Blok 1 - Blok 4),7,47
2014,15,Selangor,Petaling,Pju 10 Apartment  Lestari,11,47
2014,15,Selangor,Hulu Langat,Hostel Gmi Bangi,21,46
2014,15,Selangor,Petaling,Seksyen 13 (Apartment Perdana),10,43
2014,15,Selangor,Petaling,Seeksyen U10 Alam Budiman  ( Jlan Pulau Lumut),23,42
2014,15,P. Pinang,Seberang Perai Tengah,Taman Desa Damai,15,41
2014,15,Selangor,Petaling,Seksyen U10 Uitm Puncak Perdana,12,38
2014,15,Selangor,Petaling,Seksyen U16 Teres A,5,37
2014,15,Selangor,Gombak,Apartment Palma Bch,7,35
2014,15,Selangor,Hulu Langat,Apartment Seri Cempaka Seksyen 16 Bandar Baru Bangi,6,35
2014,15,Selangor,Petaling,"Pju 3 Kondo Palm Spring 1 (Blok A, B,& C)",10,35
2014,15,N. Sembilan,Seremban,Taman Temiang Jaya,5,35
2014,15,Selangor,Gombak,Kuarters  Ipd  Gombak,9,34
2014,15,Selangor,Klang,B.B.K Kondominium Bukit Raja,4,34
2014,15,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 1 (Blok A ,B)",5,33
2014,16,Selangor,Petaling,"Pjs 8 Mentari Court  1 (Blok A, B, C,D)",229,307
2014,16,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),228,286
2014,16,Selangor,Petaling,"Seksyen 7E B Pusat Komersial (Jalan Aa7/Aa & Ac7/Ac &
Jalan U7/U - Z7/Z)",88,205
2014,16,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",53,147
2014,16,Selangor,Petaling,Taman Kinrara 3 ( Vista Lavender ),82,138
2014,16,Selangor,Petaling,Taman Serdang Perdana         ( South City Condo ),32,118
2014,16,Selangor,Hulu Langat,Kuis,22,90
2014,16,Selangor,Hulu Langat,Pangsapuri Cheras Utama,22,84
2014,16,Selangor,Hulu Langat,Apartment Taman Perkasa Hulu Langat,27,82
2014,16,Selangor,Petaling,Seksyen 24 Flat Pkns G          ( Blok 43-61 ),11,76
2014,16,Selangor,Gombak,Bandar Tasik Puteri Fasa 7A (Zon 2),18,61
2014,16,Selangor,Gombak,Flat Prima Selayang,11,60
2014,16,Selangor,Petaling,"Pju 3 Kondo Palm Spring 2 (Blok D, E,& F)",13,60
2014,16,Selangor,Hulu Langat,Grandner Tower Pandan Indah,11,57
2014,16,Selangor,Petaling,Bandar Puteri 7 (Teres),18,55
2014,16,Selangor,Petaling,Seksyen 20 Flat Pkns A (Blok 1 - Blok 4),10,54
2014,16,Selangor,Hulu Langat,Hostel Gmi Bangi,23,53
2014,16,Selangor,Petaling,Seksyen 13 (Apartment Perdana),13,50
2014,16,Selangor,Petaling,Seksyen U10 Alam Budiman    ( Jalan Pulau Lumut),29,49
2014,16,P. Pinang,Seberang Perai Tengah,Taman Desa Damai,15,48
2014,16,Selangor,Hulu Langat,Apartment Seri Cempaka Seksyen 16 Bandar Baru Bangi,9,42
2014,16,Selangor,Petaling,"Pju 3 Kondo Palm Spring 1 (Blok A, B,& C)",13,42
2014,16,Selangor,Petaling,Usj 11/2,12,42
2014,16,Selangor,Gombak,Kuarters Ipd  Gombak,10,41
2014,16,Selangor,Klang,T.S Lorong Bendahara 20B,10,39
2014,16,Selangor,Hulu Langat,Apartment Taman Harmoni Kajang,6,34
2014,16,Selangor,Petaling,Taman Puchong Perdana 4 (Blok A-G),7,34
2014,16,Selangor,Gombak,Kg Matang Pagar Zon 1,7,33
2014,16,Selangor,Gombak,Kg Setia Kuang,5,33
2014,16,Selangor,Gombak,Kip Sg Pusu,7,33
2014,16,Selangor,Hulu Langat,Blok Markas Fru,9,33
2014,16,Selangor,Petaling,"Seksyen 20 Kuarters
Polis (Blok 5 - Blok 12)",6,33
2014,16,Selangor,Petaling,Seksyen 3 Uitm S.Alam Kolej Jati,7,33
2014,16,Selangor,Petaling,Pju 5 Seksyen 4 Gugusan Matahari,8,33
2014,16,Selangor,Petaling,Seksyen 7 Shah Alam Flat B (Blok 13 - Blok 37),8,31
2014,17,Selangor,Petaling,"Pjs 8 Mentari Court  1        (Blok A, B, C,D)",237,314
2014,17,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),232,293
2014,17,Selangor,Petaling,Seksyen 7E B Pusat  Komersial (Jalan Aa7/Aa & Ac7/Ac & Jalan U7/U - Z7/Z),90,212
2014,17,Selangor,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",54,154
2014,17,Selangor,Hulu Langat,Kuis,26,97
2014,17,Selangor,Hulu Langat,Pangsapuri Cheras Utama,24,91
2014,17,Selangor,Petaling,Seksyen 24 Flat Pkns G    (Blok 43-61 ),12,83
2014,17,Selangor,Gombak,Flat Prima Selayang,13,67
2014,17,Selangor,Hulu Langat,Grandner Tower Pandan Indah,11,64
2014,17,Selangor,Petaling,Pju 3 Apartment Parmai,21,63
2014,17,Selangor,Petaling,Bandar Puteri 7 (Teres),20,62
2014,17,Selangor,Hulu Langat,Hostel Gmi Bangi,23,60
2014,17,Selangor,Petaling,Seksyen 13                 (Apartment Perdana),13,57
2014,17,Selangor,Petaling,Seksyen U10 Alam Budiman    ( Jalan Pulau Lumut),36,56
2014,17,Selangor,Petaling,Seksyen U10 Pulau  Angsa (Fasa 1) - Jln U10/16 - U10/29),9,52
2014,17,Selangor,Petaling,Taman Sg Besi Indah 2,5,51
2014,17,Selangor,Hulu Langat,Apartment Seri Cempaka Seksyen 16 Bandar Baru Bangi,9,49
2014,17,Selangor,Petaling,"Pju 3 Kondo Palm Spring 1 (Blok A, B,& C)",16,49
2014,17,Selangor,Petaling,Usj 11/2,16,49
2014,17,Selangor,Gombak,Kip Sg Pusu,9,40
2014,17,Selangor,Petaling,Seksyen 20 Kuarters Polis (Blok 5 - Blok 12),6,40
2014,17,Selangor,Petaling,Pju 5 Seksyen 4 Gugusan Matahari,10,40
2014,17,Selangor,Petaling,Seksyen 3 Uitm S.Alam Kolej Jati,7,40
2014,17,Selangor,Petaling,Seksyen 7 Shah Alam Flat B (Blok 13 - Blok 37),8,38
2014,17,Selangor,Petaling,Pju 9 Sd 9,12,36
2014,17,Selangor,Petaling,Seksyen 17 Teres E,6,35
2014,17,Selangor,Petaling,Pju 10 Saujana Damansara,5,33
2014,17,Selangor,Petaling,Ss 22,5,33
2014,17,Selangor,Petaling,Pjs 2C Taman Medan,7,32
2014,17,Kelantan,Kota Bharu,Lorong Huda,7,32
2014,18,Selangor,Petaling,"Pjs 8 Mentari Court  1 (Blok A, B, C,D)",242,321
2014,18,Selangor,Petaling,"Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38
- Blok 43)",233,300
2014,18,Selangor,Petaling,Seksyen 7E B Pusat Komersial (Jln Aa7/Aa & Ac7/Ac & Jln U7/U - Z7/Z),92,219
2014,18,Selangor,Petaling,Taman Kinrara 3 ( Vista Lavender ),84,152
2014,18,Selangor,Hulu Langat,Kuis,28,104
2014,18,Selangor,Hulu Langat,Pangsapuri Cheras Utama,24,98
2014,18,Selangor,Petaling,Seksyen 24 Flat Pkns G (Blok 43-61 ),12,90
2014,18,Selangor,Gombak,Flat Prima Selayang,13,74
2014,18,Selangor,Hulu Langat,Grandner Tower Pandan Indah,12,71
2014,18,Selangor,Petaling,Pju 3 Apartment Parmai,23,70
2014,18,Selangor,Petaling,Seksyen 13 (Apartment Perdana),18,64
2014,18,Selangor,Petaling,Seksyen U10 Alam Budiman    ( Jalan Pulau Lumut),39,63
2014,18,Selangor,Petaling,Taman Sungai Besi Indah 2,6,58
2014,18,Selangor,Hulu Langat,Apartment Seri Cempaka Seksyen 16 Bandar Baru Bangi,11,56
2014,18,Selangor,Petaling,Usj 11/2,24,56
2014,18,Selangor,Petaling,Seksyen 20 Kuarters Polis (Blok 5 - Blok 12),7,47
2014,18,Selangor,Petaling,Seksyen 3 Uitm S.Alam Kolej Jati,8,47
2014,18,Selangor,Petaling,Pju 5 Seksyen 4 Gugusan Matahari,13,47
2014,18,Selangor,Gombak,Kip Sg Pusu,14,47
2014,18,Selangor,Petaling,Seksyen 7 Shah Alam Flat B (Blok 13 - Blok 37),10,45
2014,18,Selangor,Petaling,Pju 9 Sd 9,15,43
2014,18,Selangor,Petaling,Seksyen 17 Teres E,7,42
2014,18,Selangor,Petaling,Pju 10 Saujana Damansara,5,40
2014,18,Selangor,Petaling,Ss 22,6,40
2014,18,Kelantan,Kota Bharu,Lorong Huda,9,39
2014,18,Kelantan,Kota Bharu,Tok Kenali,10,36
2014,18,Selangor,Petaling,Seksyen 3 Shah Alam,7,34
2014,18,Selangor,Petaling,Seksyen  U16 Teres G Denai Alam,9,34
2014,18,Selangor,Petaling,Seksyen 7 Shah Alam Teres B Zon C (Jln 7/31 - 7/35),8,32
2014,18,WPKL,Lembah Pantai,Ppr Sri Pantai,24,32
2014,18,Selangor,Petaling,Taman Pinggiran Putra ( Vista Pinggiran ),9,31
2014,19,Selangor,Petaling,"Pjs 8 Mentari Court  1        (Blok A, B, C,D)",247,328
2014,19,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43),233,307
2014,19,Selangor,Petaling,Seksyen 7E B Pusat Komersial (Jln Aa7/Aa & Ac7/Ac & Jln U7/U - Z7/Z),92,226
2014,19,Selangor,Hulu Langat,Grandner Tower Pandan Indah,13,78
2014,19,Selangor,Petaling,Bandar Puteri 7 (Teres),22,76
2014,19,Selangor,Petaling,Seksyen 13 (Apartment Perdana),19,71
2014,19,Selangor,Petaling,Seksyen U10 Alam Budiman    ( Jalan Pulau Lumut),42,70
2014,19,Selangor,Petaling,Taman Sungai Besi Indah 2,9,65
2014,19,Selangor,Hulu Langat,Apartment Seri Cempaka Seksyen 16 Bandar Baru Bangi,12,63
2014,19,Selangor,Petaling,Usj 11/2,28,63
2014,19,Selangor,Gombak,Kip Sg Pusu,15,54
2014,19,Selangor,Petaling,Seksyen 20 Kuarters Polis (Blok 5 - Blok 12),9,54
2014,19,Selangor,Petaling,Seksyen 3 Uitm S.Alam Kolej Jati,9,54
2014,19,Selangor,Petaling,Pju 5 Seksyen 4 Gugusan Matahari,15,54
2014,19,Selangor,Petaling,Seksyen 7 Shah Alam Flat B (Blok 13 - Blok 37),11,52
2014,19,Selangor,Petaling,Pju 9 Sd 9,16,50
2014,19,Selangor,Petaling,Seksyen 17 Teres E,7,49
2014,19,Selangor,Petaling,Ss 22,9,47
2014,19,Selangor,Petaling,Pjs 2C Taman Medan,10,46
2014,19,Kelantan,Kota Bharu,Lorong Huda,9,46
2014,19,Selangor,Klang,Kg Sungai Udang (Rumah Murah),8,44
2014,19,Selangor,Petaling,Seksyen  U16 Teres G Denai Alam,12,41
2014,19,Selangor,Petaling,Seksyen 7  Shah Alam Teres  B Zon C (Jln 7/31 - 7/35),9,39
2014,19,Selangor,Petaling,Taman Pinggiran Putra ( Vista Pinggiran ),10,38
2014,19,Selangor,Petaling,Seksyen 5 Petaling Jaya,6,37
2014,19,Selangor,Hulu Langat,Apartment Taman Tenaga,12,36
2014,19,Selangor,Petaling,Pju 5 Seksyen 6,6,34
2014,19,Selangor,Petaling,Seksyen 15 ( Dataran Automobil ),10,33
2014,19,Selangor,Petaling,Pju 1A Ara Damansara,11,33
2014,19,Selangor,Petaling,Taman Kinrara 4 ( Teres ),6,33
2014,19,Selangor,Gombak,Taman Pinggiran Templer Zon 2,5,33
2014,19,Selangor,Hulu Langat,Jalan Dagang 6 Taman Dagang,6,31
